ID,Title,Budget,Revenue,Total Time,Action,Adventure,Animation,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
162,Edward Scissorhands,-0.7297944359490013,-0.6716932354136665,1h 45min,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
166426,Pirates of the Caribbean: Dead Men Tell No Tales,2.509155864827771,1.7777791201191124,2h 8min,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14161,2012,2.0464486790025176,1.7622681115756886,2h 38min,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
47971,xXx: Return of Xander Cage,0.2727378000057139,0.29483729717801704,1h 47min,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
259316,Fantastic Beasts and Where to Find Them,1.7379772217856821,1.8220260115932325,2h 12min,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
335797,Sing,0.11850207139729617,1.244408860208128,1h 48min,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
50620,The Twilight Saga: Breaking Dawn - Part 2,0.8125628501351759,1.8893039386110386,1h 55min,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9502,Kung Fu Panda,0.9667985787435937,1.2364724024347504,1h 30min,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10681,WALL·E,1.7379772217856821,0.8723672375675025,1h 38min,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
587807,Tom & Jerry,-0.2670872501237481,-0.39626630849257627,1h 41min,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
135397,Jurassic World,1.275270035960429,4.664750072514457,2h 4min,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
634528,The Marksman,-0.683523717366476,-0.7703526367931067,1h 48min,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50619,The Twilight Saga: Breaking Dawn - Part 1,0.6583271215267582,1.501647426407785,1h 57min,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
76341,Mad Max: Fury Road,1.275270035960429,0.4026869491609,2h 1min,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
87,Indiana Jones and the Temple of Doom,-0.6064058530622671,0.25148845047130614,1h 58min,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626735,Dog,-0.7297944359490013,-0.5916950780888669,1h 42min,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16869,Inglourious Basterds,0.04138420709308731,0.213432748387553,2h 33min,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
49051,The Hobbit: An Unexpected Journey,2.8176273220446064,2.5202192075059666,2h 49min,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
589754,The Last Warrior: Root of Evil,-0.9087078811347659,-0.75524668080852,2h 0min,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
564,The Mummy,0.19561993570150502,0.5247683238543014,2h 4min,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
217,Indiana Jones and the Kingdom of the Crystal Skull,1.8150950860898911,1.747161585196703,2h 2min,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93456,Despicable Me 2,0.13392564425813794,2.3542387797122992,1h 38min,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
272,Batman Begins,1.275270035960429,0.38738960772159686,2h 20min,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
245891,John Wick,-0.7297944359490013,-0.5537842693707135,1h 41min,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
82690,Wreck-It Ralph,1.5066236288730557,0.7072200208102756,1h 41min,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
299537,Captain Marvel,1.3061171816821127,2.88392930995905,2h 4min,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
351286,Jurassic World: Fallen Kingdom,1.5837414931772644,3.4742705327463765,2h 9min,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7326,Juno,-0.9225890967095235,-0.08028761381621152,1h 36min,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
950,Ice Age: The Meltdown,0.19561993570150502,1.3329257523722127,1h 31min,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
317442,The Last: Naruto the Movie,-1.0243252659884192,-0.7810243236420441,1h 54min,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
270946,Penguins of Madagascar,0.9976457244652772,0.3851918451323272,1h 32min,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
429,"The Good, the Bad and the Ugly",-1.0197576057328266,-0.7181820274528741,2h 41min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
114,Pretty Woman,-0.8223358731140519,0.6814480159791904,1h 59min,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
395992,Life,-0.14369866723701397,-0.5149442189383227,1h 44min,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
20352,Despicable Me,0.02596063423224553,0.9131442220892034,1h 35min,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11544,Lilo & Stitch,0.19561993570150502,0.05413908050739058,1h 25min,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12092,Alice in Wonderland,-0.9919951745833114,-0.6578455101253919,1h 15min,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8392,My Neighbor Totoro,-0.9811986735807222,-0.7112581648087368,1h 26min,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
206647,Spectre,2.7405094577403974,2.057214053517782,2h 28min,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4256,Scary Movie 3,-0.2979343958454317,-0.11886165274289204,1h 24min,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12155,Alice in Wonderland,2.0464486790025176,2.534606143434502,1h 48min,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
57800,Ice Age: Continental Drift,0.4269735286141316,2.04590564826009,1h 28min,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
273481,Sicario,-0.5755587073405836,-0.5666073190379723,2h 2min,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
396422,Annabelle: Creation,-0.8069123002532101,0.16416826883540192,1h 50min,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
9806,The Incredibles,0.3807028100316063,1.2354751420127281,1h 55min,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
379686,Space Jam: A New Legacy,1.275270035960429,-0.3067323866300816,1h 55min,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10191,How to Train Your Dragon,1.5066236288730557,0.7852176038568331,1h 38min,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
417859,Puss in Boots,0.9667985787435937,0.9833983549792047,1h 30min,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
105864,The Good Dinosaur,1.6608593574814734,0.24887608039275058,1h 33min,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
809787,Mafia Mamma,-0.40589940587132406,-0.8335706349576574,1h 41min,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18240,The Proposal,-0.42132297873216584,0.199971717530876,1h 48min,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9487,A Bug's Life,0.8125628501351759,0.351254252130505,1h 35min,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
400535,Sicario: Day of the Soldado,-0.4984408430363747,-0.5963989228709498,2h 2min,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
803114,The Requin,-0.9071655238486817,-0.8460080947142643,1h 29min,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
290859,Terminator: Dark Fate,1.8150950860898911,0.014492189064000982,2h 8min,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
257344,Pixels,0.3190085185882392,-0.03906712951553394,1h 45min,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
772,Home Alone 2: Lost in New York,-0.7606415816706849,0.33719548421175966,2h 0min,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
76338,Thor: The Dark World,1.5837414931772644,1.279461610527415,1h 52min,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9479,The Nightmare Before Christmas,-0.6681001445056342,-0.597065835914988,1h 16min,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
522938,Rambo: Last Blood,-0.2670872501237481,-0.544787560510639,1h 29min,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
176,Saw,-1.0197576057328266,-0.5038335196328176,1h 43min,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1366,Rocky,-1.022842320304995,-0.10377031929679416,1h 59min,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
35,The Simpsons Movie,0.11850207139729617,0.8913484827710904,1h 27min,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
72105,Ted,-0.2670872501237481,0.9648715426634162,1h 47min,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
67308,3-D Sex and Zen: Extreme Ecstasy,-0.9842833881528905,-0.8124512811870952,1h 45min,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
420809,Maleficent: Mistress of Evil,1.8150950860898911,0.774833847484491,1h 59min,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
37165,The Truman Show,-0.11285152151533041,0.024379824301271048,1h 43min,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
877269,Strange World,1.7379772217856821,-0.6037020911961202,1h 42min,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
521029,Annabelle Comes Home,-0.5755587073405836,-0.08398063729672188,1h 46min,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
260513,Incredibles 2,2.0464486790025176,3.251187183145602,1h 58min,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8681,Taken,-0.6526765716447924,-0.09856038961158661,1h 34min,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
568620,Snake Eyes: G.I. Joe Origins,0.3190085185882392,-0.7245640978451077,2h 1min,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10009,Brother Bear,0.9359514330219101,-0.0208574070293048,1h 25min,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
616820,Halloween Ends,-0.7297944359490013,-0.5023508700628216,1h 51min,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2105,American Pie,-0.8686065916965773,-0.07003263799197293,1h 35min,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
223702,Sausage Party,-0.745218008809843,-0.38252199603850806,1h 29min,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7555,Rambo,-0.2670872501237481,-0.47306314538815514,1h 32min,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
284054,Black Panther,2.0464486790025176,3.6043725066296695,2h 15min,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
297802,Aquaman,1.4295057645688467,2.9403487245313156,2h 23min,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
345938,The Shack,-0.7297944359490013,-0.5400593799999007,2h 12min,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
427641,Rampage,0.8125628501351759,0.5648038945699133,1h 47min,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10895,Pinocchio,-0.9981646037276481,-0.568494711241525,1h 28min,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10545,The Hunchback of Notre Dame,0.5040913929183405,0.22622904886546338,1h 31min,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
10340,Lady and the Tramp,-0.9765716017224696,-0.7265597792604146,1h 16min,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9769,Lolita,-0.08200437579364687,-0.8429063295386339,2h 17min,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38575,The Karate Kid,-0.42132297873216584,0.33762796845497717,2h 20min,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
105,Back to the Future,-0.745218008809843,0.410110061866609,1h 56min,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
630240,Titane,-0.936470312284281,-0.8295713987060939,1h 48min,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
127585,X-Men: Days of Future Past,2.8176273220446064,1.6193231505977994,2h 12min,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
424,Schindler's List,-0.6989472902273177,0.21312882378824985,3h 15min,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
11836,The SpongeBob SquarePants Movie,-0.5755587073405836,-0.38431405654468326,1h 27min,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
10567,Dinosaur,0.9282396465914892,0.3215449598360565,1h 22min,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
949,Heat,-0.11285152151533041,-0.2284446343913407,2h 50min,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
512200,Jumanji: The Next Level,0.8896807144393848,1.7968086345365621,2h 3min,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77338,The Intouchables,-0.8377594459748937,0.5600570163329583,1h 53min,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9902,Wrong Turn,-0.8439288751192304,-0.7519751754916298,1h 24min,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
676710,The Amazing Maurice,-0.7760651545315266,-0.8335736748630659,1h 33min,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2758,Addams Family Values,-0.31335796870627347,-0.6851484667111097,1h 34min,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
101299,The Hunger Games: Catching Fire,0.9667985787435937,2.005572381124477,2h 26min,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1724,The Incredible Hulk,1.275270035960429,-0.3066669528310171,1h 54min,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8277,American Pie Presents: Beta House,-0.884030164557419,-0.7850788716649019,1h 29min,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10882,Sleeping Beauty,-0.9457244560007861,-0.6763091438430915,1h 15min,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
268896,Pacific Rim: Uprising,1.275270035960429,0.10991622109539852,1h 51min,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
593643,The Menu,-0.4984408430363747,-0.5838979976705158,1h 47min,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11324,Shutter Island,0.19561993570150502,0.12554009189699916,2h 18min,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
12230,One Hundred and One Dalmatians,-0.9765716017224696,-0.5661867570268125,1h 22min,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50014,The Help,-0.6526765716447924,-0.13216240936766704,2h 26min,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
482373,Don't Breathe 2,-0.884030164557419,-0.6691032129260643,1h 38min,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
339846,Baywatch,0.02596063423224553,-0.26003085726259423,1h 56min,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34851,Predators,-0.42132297873216584,-0.4269409290139478,1h 47min,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
679,Aliens,-0.7529297952402639,-0.24202979032276234,2h 17min,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
246655,X-Men: Apocalypse,1.7071300760639987,0.9469567800229048,2h 24min,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10527,Madagascar: Escape 2 Africa,1.275270035960429,1.1446678987304344,1h 29min,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103,Taxi Driver,-1.0089611047302374,-0.7521419251836428,1h 54min,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
147441,Exodus: Gods and Kings,1.1210343073520113,0.037283355629074436,2h 30min,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
290098,The Handmaiden,-0.9060087558841186,-0.7191711506877508,2h 25min,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
82702,How to Train Your Dragon 2,1.1981521716562202,1.2028189977266182,1h 42min,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
303857,Dragon Ball Z: Resurrection 'F',-0.9611480288616279,-0.6427838338909532,1h 33min,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
76492,Hotel Transylvania,0.2727378000057139,0.3351537788923339,1h 31min,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
312221,Creed,-0.4675936973146912,-0.2741725829470487,2h 13min,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1621,Trading Places,-0.8069123002532101,-0.5483667128272729,1h 56min,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619730,Don't Worry Darling,-0.4984408430363747,-0.5606838061774276,2h 3min,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
118340,Guardians of the Galaxy,1.5837414931772644,1.7014659611883107,2h 1min,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1948,Crank,-0.8531830188357354,-0.7048913730734047,1h 28min,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
337401,Mulan,2.0464486790025176,-0.6261935666093358,1h 55min,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
424783,Bumblebee,1.0439164430478025,0.6965597649288561,1h 53min,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
397567,Along with the Gods: The Two Worlds,-0.7560145098124323,-0.43105942715101786,2h 19min,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
906221,Magic Mike's Last Dance,-0.344205114427957,-0.6749903128632557,1h 52min,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
80321,Madagascar 3: Europe's Most Wanted,1.1981521716562202,1.6162189488819336,1h 33min,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14001,Dead Silence,-0.7297944359490013,-0.7731858286338485,1h 29min,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9820,The Parent Trap,-0.8069123002532101,-0.5427494226290137,2h 8min,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
124905,Godzilla,1.4295057645688467,0.8979664359752998,2h 3min,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
621,Grease,-0.9457244560007861,-0.24698425915009828,1h 50min,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
75780,Jack Reacher,-0.11285152151533041,-0.12655248813750766,2h 10min,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
423204,Angel Has Fallen,-0.42132297873216584,-0.36288244316302537,2h 2min,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
652,Troy,1.6608593574814734,0.7935604659908021,2h 43min,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
518068,Along with the Gods: The Last 49 Days,-0.7560145098124323,-0.4745602823164646,2h 21min,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
345,Eyes Wide Shut,-0.03573365721112155,-0.3119820856634861,2h 39min,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
10693,Peter Pan,-0.9765716017224696,-0.5582584364405805,1h 17min,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
442249,The First Purge,-0.8377594459748937,-0.39455322947670596,1h 37min,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11619,Flushed Away,1.2598464630995874,-0.25916287195029286,1h 24min,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
920,Cars,0.8125628501351759,0.6767558824162084,1h 57min,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
420817,Aladdin,1.7842479403682074,2.629683603169786,2h 7min,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
630,The Wizard of Oz,-0.9954346313312791,-0.7351455997345663,1h 42min,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
50546,Just Go with It,0.19561993570150502,-0.13774607926717278,1h 57min,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
602734,Spiral: From the Book of Saw,-0.7297944359490013,-0.7125146150832263,1h 33min,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
336843,Maze Runner: The Death Cure,-0.08200437579364687,0.10369805831441639,2h 23min,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
447332,A Quiet Place,-0.7760651545315266,0.27786507006801964,1h 31min,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
364689,Ferdinand,0.6737506943875999,0.12632647124534577,1h 48min,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
184315,Hercules,0.5040913929183405,-0.03924829403015652,1h 39min,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,Rambo: First Blood Part II,-0.35962868728879877,0.14400514995215682,1h 36min,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
36647,Blade,-0.344205114427957,-0.4139160817213868,2h 1min,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34480,The Descent: Part 2,-0.9457213712862139,-0.8231976171665686,1h 34min,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
240832,Lucy,-0.42132297873216584,0.66647048775542,1h 29min,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
607,Men in Black,0.34985566430992276,1.0968279148962234,1h 38min,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44833,Battleship,2.185260834750094,0.15266015300243327,2h 11min,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
756999,The Black Phone,-0.7760651545315266,-0.3141557103487474,1h 43min,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
68718,Django Unchained,0.5040913929183405,0.5560336850393933,2h 45min,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
57158,The Hobbit: The Desolation of Smaug,2.8176273220446064,2.3134806874443843,2h 41min,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
294254,Maze Runner: The Scorch Trials,-0.09742794865448864,0.18322594359134878,2h 11min,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8273,American Wedding,-0.18996938581953926,-0.08333239230520324,1h 43min,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18239,The Twilight Saga: New Moon,-0.2670872501237481,1.4939177778174328,2h 11min,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
49444,Kung Fu Panda 2,1.275270035960429,1.3484006678087956,1h 31min,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41446,Scream 4,-0.42132297873216584,-0.5258588179683583,1h 51min,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
27578,The Expendables,0.19561993570150502,0.058511806395366094,1h 43min,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
412117,The Secret Life of Pets 2,0.19561993570150502,-0.3348883663906345,1h 26min,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
530385,Midsommar,-0.8994537374182607,-0.6882796088468159,2h 27min,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
404368,Ralph Breaks the Internet,1.6608593574814734,0.8987837583955108,1h 52min,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,1.352387900264638,0.5241113119338443,1h 53min,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
332562,A Star Is Born,-0.4830172701755329,0.5841268554745315,2h 16min,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
768362,Missing,-0.9303008831399443,-0.6977376546748693,1h 51min,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
460465,Mortal Kombat,-0.7297944359490013,-0.5680791772734758,1h 50min,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2770,American Pie 2,-0.5755587073405836,0.1016481333809088,1h 48min,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
401981,Red Sparrow,0.02596063423224553,-0.34669162670565806,2h 20min,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
49519,The Croods,1.0439164430478025,1.0896209289144125,1h 38min,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
602223,The Forever Purge,-0.7606415816706849,-0.5925823513042484,1h 43min,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
13888,Return to the Blue Lagoon,-0.8686065916965773,-0.8371806281367548,1h 38min,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10112,The Aristocats,-0.9765716017224696,-0.662872705887111,1h 18min,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
562,Die Hard,-0.6064058530622671,-0.3823154868895305,2h 11min,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10555,Shark Tale,0.11850207139729617,0.3644958427004471,1h 30min,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
578,Jaws,-0.9303008831399443,0.7053410526396067,2h 4min,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
268,Batman,-0.4984408430363747,0.5098109209912833,2h 6min,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
967,Spartacus,-0.8531830188357354,-0.6486136932665423,3h 17min,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
353486,Jumanji: Welcome to the Jungle,0.34985566430992276,2.435271817112821,1h 59min,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9982,Chicken Little,1.275270035960429,0.19027050894383807,1h 21min,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4233,Scream 2,-0.6681001445056342,-0.27814318737803995,2h 0min,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
46195,Rio,0.34985566430992276,0.7514432953186244,1h 36min,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
287590,Saint Seiya: Legend of Sanctuary,-0.683523717366476,-0.7898908144282469,1h 33min,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
109428,Evil Dead,-0.7760651545315266,-0.5248316728363329,1h 31min,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
449443,Den of Thieves,-0.5755587073405836,-0.580991881070744,2h 20min,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
